0.30  0.00 
0.31  0.10 
0.32  0.61 
0.33  0.84 
0.34  0.93 
0.35  0.97 
0.36  1.00 
0.37  0.97 
0.38  0.73 
0.39  0.36 
0.40  0.05 
0.41  0.01 
0.42  0.00    	  				       
