-14.75 0.0
-14.5 0.000352104679805
-14.25 0.000582521373758
-14.0 0.000782805909555
-13.75 0.000840115358005
-13.5 0.000915143306771
-13.25 0.000873013869113
-13.0 0.000814589146907
-12.75 0.00057227568338
-12.5 0.000219865335147
-12.25 -0.000376381914565
-12.0 -0.00111939856137
-11.75 -0.00212433377859
-11.5 -0.00319880787202
-11.25 -0.00450563933842
-11.0 -0.00580400066682
-10.75 -0.00714587337349
-10.5 -0.0084972078254
-10.25 -0.00976660301362
-10.0 -0.0109666538303
-9.75 -0.0120816703709
-9.5 -0.0131027267816
-9.25 -0.0141063724075
-9.0 -0.0150159365518
-8.75 -0.0159272465592
-8.5 -0.0166239649485
-8.25 -0.0171657758641
-8.0 -0.0173738928033
-7.75 -0.0171934969618
-7.5 -0.0166057690412
-7.25 -0.0153945150887
-7.0 -0.0137451233719
-6.75 -0.0112446822312
-6.5 -0.00805564401061
-6.25 -0.00375542676444
-6.0 0.00151972566644
-5.75 0.00829137027977
-5.5 0.0165661624449
-5.25 0.0266820854376
-5.0 0.0391532125529
-4.75 0.0542572188108
-4.5 0.072965805785
-4.25 0.0955098005419
-4.0 0.122812000532
-3.75 0.154801833921
-3.5 0.191249593616
-3.25 0.231352532351
-3.0 0.274096344173
-2.75 0.317826703479
-2.5 0.361276549102
-2.25 0.402763289295
-2.0 0.441314639966
-1.75 0.475805708335
-1.5 0.506036636999
-1.25 0.531509282299
-1.0 0.5523049351
-0.75 0.568362653911
-0.5 0.579951222452
-0.25 0.587143023125
0.0 0.590050739595
0.25 0.588592776505
0.5 0.582798866384
0.75 0.572365385881
1.0 0.557163981292
1.25 0.537120854794
1.5 0.511896684898
1.75 0.481760606331
2.0 0.446629248232
2.25 0.407399395568
2.5 0.364526623264
2.75 0.319875663732
3.0 0.274664060083
3.25 0.23101037071
3.5 0.19014539173
3.75 0.153682850577
4.0 0.121866706208
4.25 0.0952309791146
4.5 0.0728631315923
4.75 0.0549235505696
5.0 0.0399182246352
5.25 0.0279105482961
5.5 0.0177204919531
5.75 0.00949515990548
6.0 0.00243005668794
6.25 -0.00336140557647
6.5 -0.00831949026118
6.75 -0.012403891388
7.0 -0.0158698136033
7.25 -0.0187375393166
7.5 -0.0211030734215
7.75 -0.0228597588061
8.0 -0.0241502069901
8.25 -0.0248164976847
8.5 -0.0250986556135
8.75 -0.0248244177316
9.0 -0.0244092674065
9.25 -0.0236092782308
9.5 -0.0228062196929
9.75 -0.0217601076757
10.0 -0.0207670185751
10.25 -0.0195250323545
10.5 -0.018331262625
10.75 -0.016964669477
11.0 -0.0156367200197
11.25 -0.0142422862697
11.5 -0.0128687596078
11.75 -0.0115825902302
12.0 -0.010215401429
12.25 -0.00917887372441
12.5 -0.00806191659744
12.75 -0.00739942625604
13.0 -0.00681081906725
13.25 -0.0066467084404
13.5 -0.00658302746867
13.75 -0.00684964818058
14.0 -0.00704700891439
14.25 -0.00746476715294
14.5 -0.00783133392413
14.75 -0.00827071649356
15.0 -0.008694912022
