-14.75 0.0
-14.5 0.000238500987041
-14.25 0.000382299600027
-14.0 0.00043058244817
-13.75 0.000392933946752
-13.5 0.000224932470261
-13.25 -4.31765705238e-05
-13.0 -0.000438460347646
-12.75 -0.00104015049587
-12.5 -0.00180137548039
-12.25 -0.00278305036387
-12.0 -0.00389090623722
-11.75 -0.00516101331251
-11.5 -0.00639993610647
-11.25 -0.00774713550316
-11.0 -0.00905223370913
-10.75 -0.0103874361666
-10.5 -0.0117333694071
-10.25 -0.0130522650993
-10.0 -0.014322070703
-9.75 -0.015523998538
-9.5 -0.0166356494652
-9.25 -0.0177468551131
-9.0 -0.0187001515359
-8.75 -0.0196941718141
-8.5 -0.0204354060359
-8.25 -0.0210757819291
-8.0 -0.0214022373543
-7.75 -0.0214189478615
-7.5 -0.0211163594493
-7.25 -0.0203239561113
-7.0 -0.0192180418679
-6.75 -0.0174627172116
-6.5 -0.0151646293967
-6.25 -0.0119579429976
-6.0 -0.00787332448304
-5.75 -0.00244060800149
-5.5 0.00444527571307
-5.25 0.0132170800866
-5.0 0.0243930309758
-4.75 0.0382795237546
-4.5 0.0557279423191
-4.25 0.0767797636392
-4.0 0.102170533194
-3.75 0.131595894152
-3.5 0.164774033832
-3.25 0.200812233193
-3.0 0.238794991754
-2.75 0.27735023399
-2.5 0.315564603534
-2.25 0.352079261514
-2.0 0.386273983122
-1.75 0.417150398461
-1.5 0.444442935646
-1.25 0.467639200837
-1.0 0.486746049175
-0.75 0.501561301824
-0.5 0.512278147118
-0.25 0.518825685276
0.0 0.521315892383
0.25 0.519639792816
0.5 0.513917151174
0.75 0.503897778994
1.0 0.489648018037
1.25 0.471077426966
1.5 0.448132947617
1.75 0.421022145331
2.0 0.389822603799
2.25 0.355279848151
2.5 0.31785329639
2.75 0.278879379436
3.0 0.239233206747
3.25 0.200370187513
3.5 0.163244442228
3.75 0.129295349919
4.0 0.0990041071322
4.25 0.0732598232367
4.5 0.0516824692333
4.75 0.0345187253377
5.0 0.020644653615
5.25 0.00987299836136
5.5 0.00119868553924
5.75 -0.00555295943492
6.0 -0.0110965705419
6.25 -0.0154767383708
6.5 -0.0191000909271
6.75 -0.0219408447477
7.0 -0.0242101075982
7.25 -0.0259289441665
7.5 -0.0271802731176
7.75 -0.0279230063378
8.0 -0.0282884568057
8.25 -0.0281972740426
8.5 -0.0278197780124
8.75 -0.0270754131856
9.0 -0.0262011145187
9.25 -0.0250485436419
9.5 -0.0238769558726
9.75 -0.0225054103093
10.0 -0.0211981306926
10.25 -0.0196901113141
10.5 -0.0182276347072
10.75 -0.0166032629006
11.0 -0.0149971235898
11.25 -0.013339365732
11.5 -0.0117442231331
11.75 -0.0102475152167
12.0 -0.0087679493087
12.25 -0.00758394677229
12.5 -0.00639106197289
12.75 -0.00560127729062
13.0 -0.00488741374512
13.25 -0.00452281427506
13.5 -0.00423620032689
13.75 -0.00419443197077
14.0 -0.004112686045
14.25 -0.00418694345665
14.5 -0.00418900958503
14.75 -0.00426732959451
15.0 -0.00430561520323
